trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
WIL_9230_V5,08:54:40,08:52:57,90203,8,0,0
WIL_9230_V5,09:11:57,09:01:41,90204,12,0,0
WIL_9230_V5,09:14:26,09:16:25,90205,14,0,0
WIL_9230_V5,09:08:29,09:11:41,90206,16,0,0
WIL_9230_V5,09:17:40,09:20:14,90207,18,0,0
WIL_9230_V5,09:24:35,09:24:13,90209,21,0,0
WIL_9230_V5,09:24:00,09:20:21,90210,22,0,0
WIL_9230_V5,09:24:37,09:21:00,90211,23,0,0
WIL_9230_V5,09:17:43,09:25:40,90212,24,0,0
WIL_9230_V5,09:20:53,09:19:02,90213,25,0,0
WIL_9230_V5,09:28:30,09:21:57,90214,26,0,0
WIL_9230_V5,09:28:43,09:31:00,90215,27,0,0
WIL_9230_V5,09:30:54,09:37:09,90216,28,0,0
WIL_9230_V5,09:33:44,09:32:22,90217,30,0,0
WIL_9230_V5,09:42:38,09:38:14,90406,34,0,0
WIL_9230_V5,09:43:14,09:48:37,90004,37,0,0
WIL_9230_V5,09:52:29,09:48:53,90005,41,0,0
WIL_9230_V5,09:56:16,09:54:28,90006,43,0,0
WIL_9230_V5,10:07:37,10:00:01,90007,46,0,0
WIL_9231_V55,12:37:24,12:32:09,90007,5,0,0
WIL_9231_V55,12:38:43,12:44:08,90006,8,0,0
WIL_9231_V55,12:44:08,12:48:19,90005,10,0,0
WIL_9231_V55,12:52:00,12:41:13,90004,14,0,0
WIL_9231_V55,12:51:26,12:47:08,90406,17,0,0
WIL_9231_V55,12:50:39,12:53:58,90217,21,0,0
WIL_9231_V55,12:59:05,12:56:11,90216,23,0,0
WIL_9231_V55,12:53:31,13:04:13,90215,24,0,0
WIL_9231_V55,12:56:49,12:53:01,90214,25,0,0
WIL_9231_V55,13:02:33,13:05:58,90213,26,0,0
WIL_9231_V55,13:04:41,13:03:25,90212,27,0,0
WIL_9231_V55,13:10:55,12:59:59,90211,28,0,0
WIL_9231_V55,13:10:31,13:08:58,90210,29,0,0
WIL_9231_V55,13:10:03,13:12:48,90209,30,0,0
WIL_9231_V55,13:14:11,13:12:08,90208,32,0,0
WIL_9231_V55,13:17:02,13:17:00,90207,33,0,0
WIL_9231_V55,13:12:53,13:10:48,90206,35,0,0
WIL_9231_V55,13:14:58,13:17:02,90205,37,0,0
WIL_9234_V5,10:55:11,10:52:10,90203,1,0,0
WIL_9234_V5,11:01:53,11:00:31,90204,5,0,0
WIL_9234_V5,11:02:41,10:59:04,90205,7,0,0
WIL_9234_V5,11:09:05,11:16:24,90206,9,0,0
WIL_9234_V5,11:10:36,11:14:22,90207,11,0,0
WIL_9234_V5,11:18:44,11:18:03,90208,12,0,0
WIL_9234_V5,11:18:09,11:13:01,90209,14,0,0
WIL_9234_V5,11:12:16,11:21:26,90210,15,0,0
WIL_9234_V5,11:18:43,11:20:13,90211,16,0,0
WIL_9234_V5,11:24:56,11:16:56,90212,17,0,0
WIL_9234_V5,11:28:15,11:28:07,90213,18,0,0
WIL_9234_V5,11:26:57,11:29:03,90214,19,0,0
WIL_9234_V5,11:29:32,11:33:15,90215,20,0,0
WIL_9234_V5,11:25:52,11:28:34,90216,21,0,0
WIL_9234_V5,11:30:10,11:27:05,90217,23,0,0
WIL_9234_V5,11:36:28,11:37:07,90406,27,1,3
WIL_9234_V5,11:42:15,11:46:06,90004,30,1,3
WIL_9234_V5,11:45:53,11:53:17,90005,34,1,3
WIL_9234_V5,11:56:23,11:46:27,90006,36,1,3
WIL_9234_V5,11:58:42,11:54:57,90007,39,0,0
WIL_9235_V55,13:29:32,13:24:39,90007,5,0,0
WIL_9235_V55,13:38:34,13:37:24,90006,8,0,0
WIL_9235_V55,13:44:04,13:49:26,90005,10,0,0
WIL_9235_V55,13:41:19,13:43:46,90004,14,0,0
WIL_9235_V55,13:46:46,13:43:41,90406,17,0,0
WIL_9235_V55,14:01:15,13:55:20,90217,21,0,0
WIL_9235_V55,13:56:01,14:01:35,90216,23,0,0
WIL_9235_V55,13:53:19,14:04:24,90215,24,0,0
WIL_9235_V55,14:07:35,13:55:43,90214,25,0,0
WIL_9235_V55,13:59:16,14:01:14,90213,26,0,0
WIL_9235_V55,14:09:13,14:04:52,90212,27,0,0
WIL_9235_V55,14:04:11,14:06:38,90211,28,0,0
WIL_9235_V55,14:11:32,14:06:29,90210,29,0,0
WIL_9235_V55,14:03:34,14:10:37,90209,30,0,0
WIL_9235_V55,14:06:43,14:06:11,90208,32,0,0
WIL_9235_V55,14:15:02,14:07:56,90207,33,0,0
WIL_9235_V55,14:17:10,14:14:23,90206,35,0,0
WIL_9235_V55,14:15:47,14:13:47,90205,37,0,0
WIL_9235_V55,14:21:35,14:21:04,90204,39,0,0
WIL_9235_V55,14:42:52,14:33:15,90203,43,0,0
WIL_9236_V5,12:11:30,12:10:47,90205,1,0,0
WIL_9236_V5,12:12:34,12:14:01,90206,3,0,0
WIL_9236_V5,12:09:23,12:20:27,90207,5,0,0
WIL_9236_V5,12:16:08,12:15:56,90208,6,0,0
WIL_9236_V5,12:24:29,12:13:20,90209,8,0,0
WIL_9236_V5,12:19:12,12:19:07,90210,9,0,0
WIL_9236_V5,12:19:25,12:18:31,90211,10,0,0
WIL_9236_V5,12:18:53,12:26:45,90212,11,0,0
WIL_9236_V5,12:20:24,12:22:44,90213,12,0,0
WIL_9236_V5,12:35:31,12:23:41,90214,13,0,0
WIL_9236_V5,12:31:06,12:23:21,90215,14,0,0
WIL_9236_V5,12:26:23,12:25:10,90216,15,0,0
WIL_9236_V5,12:27:43,12:36:38,90217,17,0,0
WIL_9236_V5,12:41:24,12:44:18,90406,21,1,3
WIL_9236_V5,12:48:31,12:44:57,90004,24,1,3
WIL_9236_V5,12:51:05,12:56:34,90005,28,1,3
WIL_9236_V5,13:01:23,12:52:50,90006,30,1,3
WIL_9236_V5,12:57:21,12:55:25,90007,33,0,0
WIL_9236_V6,23:36:04,23:25:57,90205,1,0,0
WIL_9236_V6,23:27:11,23:38:02,90206,3,0,0
WIL_9236_V6,23:40:24,23:41:31,90207,5,0,0
WIL_9236_V6,23:42:39,23:39:04,90208,6,0,0
WIL_9236_V6,23:42:24,23:35:03,90209,8,0,0
WIL_9236_V6,23:43:08,23:44:34,90210,9,0,0
WIL_9236_V6,23:43:21,23:39:34,90211,10,0,0
WIL_9236_V6,23:41:39,23:47:40,90212,11,0,0
WIL_9236_V6,23:48:32,23:42:52,90213,12,0,0
WIL_9236_V6,23:41:55,23:46:48,90214,13,0,0
WIL_9236_V6,23:55:21,23:52:47,90215,14,0,0
WIL_9236_V6,23:43:30,23:54:12,90216,15,0,0
WIL_9236_V6,23:59:54,23:59:12,90217,17,0,0
WIL_9236_V6,23:54:29,24:07:04,90406,21,1,3
WIL_9236_V6,24:00:15,24:04:35,90004,24,1,3
WIL_9236_V6,24:11:59,24:15:35,90005,28,1,3
WIL_9236_V6,24:21:59,24:12:43,90006,30,1,3
WIL_9236_V6,24:17:52,24:16:10,90007,33,0,0
WIL_9237_V55,14:34:43,14:32:32,90007,5,0,0
WIL_9237_V55,14:39:08,14:40:12,90006,8,0,0
WIL_9237_V55,14:42:02,14:41:30,90005,10,0,0
WIL_9237_V55,14:51:21,14:48:25,90004,14,0,0
WIL_9237_V55,14:46:38,14:43:42,90406,17,0,0
WIL_9237_V55,14:56:33,15:00:05,90217,21,0,0
WIL_9237_V55,14:51:20,15:04:25,90216,23,0,0
WIL_9237_V55,14:52:34,15:02:33,90215,24,0,0
WIL_9237_V55,14:57:26,14:59:38,90214,25,0,0
WIL_9237_V55,14:59:48,15:07:30,90213,26,0,0
WIL_9237_V55,15:02:59,15:07:49,90212,27,0,0
WIL_9237_V55,15:07:39,15:02:45,90211,28,0,0
WIL_9237_V55,15:10:25,15:11:28,90210,29,0,0
WIL_9237_V55,15:13:09,15:03:14,90209,30,0,0
WIL_9237_V55,15:09:24,15:05:09,90208,32,0,0
WIL_9237_V55,15:12:47,15:10:06,90207,33,0,0
WIL_9237_V55,15:15:09,15:11:34,90206,35,0,0
WIL_9237_V55,15:19:14,15:14:34,90205,37,0,0
WIL_9238_V5,12:54:40,13:00:19,90203,1,0,0
WIL_9238_V5,13:10:21,13:05:19,90204,5,0,0
WIL_9238_V5,13:09:09,13:05:01,90205,7,0,0
WIL_9238_V5,13:17:28,13:14:01,90206,9,0,0
WIL_9238_V5,13:16:28,13:14:01,90207,11,0,0
WIL_9238_V5,13:16:08,13:13:50,90208,12,0,0
WIL_9238_V5,13:24:21,13:19:02,90209,14,0,0
WIL_9238_V5,13:21:06,13:19:19,90210,15,0,0
WIL_9238_V5,13:28:44,13:28:27,90211,16,0,0
WIL_9238_V5,13:22:59,13:29:05,90212,17,0,0
WIL_9238_V5,13:20:46,13:24:59,90213,18,0,0
WIL_9238_V5,13:26:12,13:28:31,90214,19,0,0
WIL_9238_V5,13:26:50,13:32:18,90215,20,0,0
WIL_9238_V5,13:28:44,13:26:44,90216,21,0,0
WIL_9238_V5,13:29:00,13:27:03,90217,23,0,0
WIL_9238_V5,13:46:15,13:45:12,90406,27,1,3
WIL_9238_V5,13:48:45,13:44:57,90004,30,1,3
WIL_9238_V5,13:48:41,13:51:36,90005,34,1,3
WIL_9238_V5,13:48:33,13:56:45,90006,36,1,3
WIL_9238_V5,13:55:43,13:53:57,90007,39,0,0
WIL_9242_V5,14:51:13,14:57:23,90203,1,0,0
WIL_9242_V5,15:02:56,15:01:18,90204,5,0,0
WIL_9242_V5,15:08:10,15:01:52,90205,7,0,0
WIL_9242_V5,15:07:37,15:03:40,90206,9,0,0
WIL_9242_V5,15:03:23,15:15:47,90207,11,0,0
WIL_9242_V5,15:08:17,15:18:26,90208,12,0,0
WIL_9242_V5,15:14:08,15:08:38,90209,14,0,0
WIL_9242_V5,15:11:23,15:15:27,90210,15,0,0
WIL_9242_V5,15:21:25,15:12:07,90211,16,0,0
WIL_9242_V5,15:24:22,15:13:39,90212,17,0,0
WIL_9242_V5,15:27:00,15:16:05,90213,18,0,0
WIL_9242_V5,15:20:40,15:29:57,90214,19,0,0
WIL_9242_V5,15:24:47,15:22:10,90215,20,0,0
WIL_9242_V5,15:22:34,15:32:30,90216,21,0,0
WIL_9242_V5,15:22:11,15:33:51,90217,23,0,0
WIL_9242_V5,15:43:13,15:42:55,90406,27,1,3
WIL_9242_V5,15:37:14,15:47:53,90004,30,1,3
WIL_9242_V5,15:52:39,15:43:52,90005,34,1,3
WIL_9242_V5,15:51:31,15:54:39,90006,36,1,3
WIL_9242_V5,15:57:59,15:55:17,90007,39,0,0
WIL_9243_V5,16:11:06,16:03:31,90007,5,0,0
WIL_9243_V5,16:13:36,16:18:20,90006,8,0,0
WIL_9243_V5,16:21:22,16:11:41,90005,10,0,0
WIL_9243_V5,16:26:21,16:27:19,90004,14,0,0
WIL_9243_V5,16:29:20,16:17:43,90406,17,0,0
WIL_9243_V5,16:23:42,16:37:45,90217,21,0,0
WIL_9243_V5,16:34:25,16:39:03,90216,23,0,0
WIL_9243_V5,16:31:42,16:33:03,90215,24,0,0
WIL_9243_V5,16:29:12,16:40:22,90214,25,0,0
WIL_9243_V5,16:33:38,16:40:08,90213,26,0,0
WIL_9243_V5,16:32:02,16:44:54,90212,27,0,0
WIL_9243_V5,16:39:19,16:48:31,90211,28,0,0
WIL_9243_V5,16:36:11,16:47:00,90210,29,0,0
WIL_9243_V5,16:42:16,16:50:29,90209,30,0,0
WIL_9243_V5,16:49:09,16:51:21,90208,32,0,0
WIL_9243_V5,16:46:41,16:48:18,90207,33,0,0
WIL_9243_V5,16:50:39,16:53:58,90206,35,0,0
WIL_9243_V5,16:54:41,17:04:24,90205,37,0,0
WIL_9243_V5,17:03:35,17:07:07,90204,39,0,0
WIL_9243_V5,17:18:41,17:20:52,90203,43,0,0
WIL_9243_V5,17:26:44,17:21:50,90202,47,1,3
WIL_9243_V5,17:32:19,17:34:09,90201,50,0,0
WIL_9245_V4,16:18:54,16:25:16,90007,5,0,0
WIL_9245_V4,16:34:07,16:34:02,90006,8,0,0
WIL_9245_V4,16:27:48,16:33:59,90005,10,0,0
WIL_9245_V4,16:31:44,16:37:54,90004,14,0,0
WIL_9245_V4,16:40:05,16:46:11,90406,17,0,0
WIL_9245_V4,16:40:05,16:53:43,90217,21,0,0
WIL_9245_V4,16:43:20,16:55:55,90216,23,0,0
WIL_9245_V4,16:47:38,16:47:15,90215,24,0,0
WIL_9245_V4,16:57:37,16:56:12,90214,25,0,0
WIL_9245_V4,16:59:33,16:59:48,90213,26,0,0
WIL_9245_V4,17:00:36,16:57:12,90212,27,0,0
WIL_9245_V4,16:52:25,16:57:52,90211,28,0,0
WIL_9245_V4,16:59:54,16:56:48,90210,29,0,0
WIL_9245_V4,17:04:54,17:02:02,90209,30,0,0
WIL_9245_V4,17:02:39,17:06:55,90208,32,0,0
WIL_9245_V4,17:06:37,17:10:45,90207,33,0,0
WIL_9245_V4,17:10:38,17:08:26,90206,35,0,0
WIL_9245_V4,17:19:05,17:18:50,90205,37,0,0
WIL_9245_V4,17:15:51,17:13:12,90204,39,0,0
WIL_9245_V4,17:28:44,17:27:04,90203,43,0,0
WIL_9251_V55,17:09:53,17:03:43,90007,5,0,0
WIL_9251_V55,17:07:54,17:05:20,90006,8,0,0
WIL_9251_V55,17:10:46,17:16:42,90005,10,0,0
WIL_9251_V55,17:23:43,17:24:19,90004,14,0,0
WIL_9251_V55,17:32:40,17:29:46,90406,17,0,0
WIL_9251_V55,17:35:35,17:41:36,90210,29,1,3
WIL_9251_V55,17:44:20,17:39:19,90207,33,1,3
WIL_9251_V55,17:41:29,17:50:02,90205,37,1,3
WIL_9251_V55,17:49:38,17:49:00,90204,39,1,3
WIL_9251_V55,18:14:16,18:04:38,90203,43,1,3
WIL_9251_V55,18:20:35,18:17:14,90202,47,1,3
WIL_9251_V55,18:32:41,18:27:06,90201,50,0,0
WIL_9254_V5,18:53:16,18:48:57,90201,1,0,0
WIL_9254_V5,19:00:14,19:04:27,90202,4,0,0
WIL_9254_V5,19:18:39,19:09:03,90203,8,0,0
WIL_9254_V5,19:25:00,19:21:21,90204,12,0,0
WIL_9254_V5,19:32:19,19:23:32,90205,14,0,0
WIL_9254_V5,19:54:35,19:49:31,90406,34,1,3
WIL_9254_V5,19:45:22,19:52:38,90004,37,1,3
WIL_9254_V5,19:51:08,19:55:22,90005,41,1,3
WIL_9254_V5,20:04:37,20:07:50,90006,43,1,3
WIL_9254_V5,20:12:14,20:05:19,90007,46,0,0
WIL_9257_V5,17:27:08,17:29:44,90007,5,0,0
WIL_9257_V5,17:46:05,17:40:23,90006,8,0,0
WIL_9257_V5,17:44:11,17:49:12,90005,10,0,0
WIL_9257_V5,17:56:52,17:48:50,90004,14,0,0
WIL_9257_V5,17:50:27,17:44:11,90406,17,0,0
WIL_9257_V5,18:06:36,17:56:13,90217,21,0,0
WIL_9257_V5,18:08:33,17:57:55,90216,23,0,0
WIL_9257_V5,17:56:49,18:06:50,90215,24,0,0
WIL_9257_V5,18:02:06,18:05:16,90214,25,0,0
WIL_9257_V5,18:01:43,18:11:12,90213,26,0,0
WIL_9257_V5,18:07:15,18:08:37,90212,27,0,0
WIL_9257_V5,18:18:34,18:05:18,90211,28,0,0
WIL_9257_V5,18:15:05,18:19:08,90210,29,0,0
WIL_9257_V5,18:08:30,18:22:19,90209,30,0,0
WIL_9257_V5,18:16:48,18:21:55,90208,32,0,0
WIL_9257_V5,18:22:05,18:21:11,90207,33,0,0
WIL_9257_V5,18:29:37,18:20:46,90206,35,0,0
WIL_9257_V5,18:23:34,18:21:21,90205,37,0,0
WIL_9257_V5,18:26:48,18:22:59,90204,39,0,0
WIL_9257_V5,18:40:25,18:39:13,90203,43,0,0
WIL_9257_V5,18:58:46,18:53:36,90202,47,0,0
WIL_9257_V5,19:06:22,19:06:18,90201,50,0,0
WIL_9260_V55,20:11:01,20:15:37,90201,1,0,0
WIL_9260_V55,20:21:13,20:22:46,90202,4,0,0
WIL_9260_V55,20:32:37,20:34:37,90203,8,0,0
WIL_9260_V55,20:43:50,20:49:15,90204,12,0,0
WIL_9260_V55,20:49:59,20:49:02,90205,14,0,0
WIL_9260_V55,20:54:24,20:44:43,90206,16,0,0
WIL_9260_V55,20:47:56,20:45:05,90207,18,0,0
WIL_9260_V55,20:52:17,20:54:17,90208,19,0,0
WIL_9260_V55,20:56:26,20:52:45,90209,21,0,0
WIL_9260_V55,20:52:59,20:58:20,90210,22,0,0
WIL_9260_V55,20:57:01,20:54:03,90211,23,0,0
WIL_9260_V55,21:04:02,20:57:58,90212,24,0,0
WIL_9260_V55,21:09:33,20:57:39,90213,25,0,0
WIL_9260_V55,21:06:00,21:00:12,90214,26,0,0
WIL_9260_V55,21:03:17,21:07:26,90215,27,0,0
WIL_9260_V55,21:07:33,21:14:53,90216,28,0,0
WIL_9260_V55,21:05:20,21:16:48,90217,30,0,0
WIL_9260_V55,21:19:47,21:19:44,90406,34,1,3
WIL_9260_V55,21:24:09,21:22:58,90004,37,1,3
WIL_9260_V55,21:23:13,21:29:07,90005,41,1,3
WIL_9260_V55,21:32:21,21:28:42,90006,43,1,3
WIL_9260_V55,21:31:53,21:38:30,90007,46,0,0
WIL_9261_V55,18:03:07,18:13:39,90007,5,0,0
WIL_9261_V55,18:16:15,18:18:11,90006,8,0,0
WIL_9261_V55,18:20:49,18:25:51,90005,10,0,0
WIL_9261_V55,18:24:28,18:28:40,90004,14,0,0
WIL_9261_V55,18:25:14,18:27:06,90406,17,0,0
WIL_9261_V55,18:29:03,18:31:16,90217,21,0,0
WIL_9261_V55,18:39:54,18:34:16,90216,23,0,0
WIL_9261_V55,18:34:03,18:37:23,90215,24,0,0
WIL_9261_V55,18:43:35,18:36:54,90214,25,0,0
WIL_9261_V55,18:33:31,18:46:08,90213,26,0,0
WIL_9261_V55,18:41:12,18:38:18,90212,27,0,0
WIL_9261_V55,18:49:06,18:36:32,90211,28,0,0
WIL_9261_V55,18:42:02,18:42:56,90210,29,0,0
WIL_9261_V55,18:42:47,18:43:49,90209,30,0,0
WIL_9261_V55,18:53:40,18:47:43,90208,32,0,0
WIL_9261_V55,18:53:53,18:46:32,90207,33,0,0
WIL_9261_V55,19:01:09,19:01:58,90206,35,0,0
WIL_9261_V55,18:51:51,18:59:28,90205,37,0,0
WIL_9264_V5,23:54:16,23:45:27,90205,1,0,0
WIL_9264_V5,23:55:52,23:46:27,90206,3,0,0
WIL_9264_V5,23:56:01,23:46:41,90207,5,0,0
WIL_9264_V5,23:57:57,24:00:09,90209,8,0,0
WIL_9264_V5,23:50:57,23:50:41,90210,9,0,0
WIL_9264_V5,23:53:24,23:54:18,90211,10,0,0
WIL_9264_V5,24:06:23,23:55:59,90212,11,0,0
WIL_9264_V5,24:08:02,23:56:32,90213,12,0,0
WIL_9264_V5,24:03:19,24:04:01,90214,13,0,0
WIL_9264_V5,24:02:49,24:06:40,90215,14,0,0
WIL_9264_V5,24:11:58,24:09:22,90216,15,0,0
WIL_9264_V5,24:10:41,24:09:28,90217,17,0,0
WIL_9264_V5,24:11:22,24:20:59,90406,21,1,3
WIL_9264_V5,24:13:02,24:11:59,90004,24,1,3
WIL_9264_V5,24:26:14,24:28:39,90005,28,1,3
WIL_9264_V5,24:31:21,24:19:46,90006,30,1,3
WIL_9264_V5,24:29:44,24:30:43,90007,33,0,0
WIL_9266_V5,24:51:23,24:49:41,90205,1,0,0
WIL_9266_V5,24:51:03,24:56:41,90206,3,0,0
WIL_9266_V5,24:52:13,24:58:48,90207,5,0,0
WIL_9266_V5,01:01:00,24:48:57,90209,8,0,0
WIL_9266_V5,01:03:09,24:50:29,90210,9,0,0
WIL_9266_V5,24:58:41,01:04:55,90211,10,0,0
WIL_9266_V5,01:04:03,24:57:27,90212,11,0,0
WIL_9266_V5,01:01:19,01:05:27,90213,12,0,0
WIL_9266_V5,01:00:42,01:01:42,90214,13,0,0
WIL_9266_V5,01:10:09,01:07:22,90215,14,0,0
WIL_9266_V5,01:01:17,01:09:02,90216,15,0,0
WIL_9266_V5,24:02:16,24:12:22,90217,17,0,0
WIL_9266_V5,24:18:25,24:18:25,90406,21,1,3
WIL_9266_V5,24:19:21,24:16:55,90004,24,1,3
WIL_9266_V5,24:21:42,24:23:15,90005,28,1,3
WIL_9266_V5,24:19:05,24:27:43,90006,30,1,3
WIL_9266_V5,24:35:23,24:28:02,90007,33,0,0
WIL_9268_V5,19:13:55,19:07:32,90205,1,0,0
WIL_9268_V5,19:16:10,19:11:31,90206,3,0,0
WIL_9268_V5,19:15:16,19:23:59,90207,5,0,0
WIL_9268_V5,19:15:02,19:26:28,90209,8,0,0
WIL_9268_V5,19:22:53,19:28:06,90210,9,0,0
WIL_9268_V5,19:26:40,19:24:54,90211,10,0,0
WIL_9268_V5,19:32:40,19:33:00,90212,11,0,0
WIL_9268_V5,19:32:18,19:29:42,90213,12,0,0
WIL_9268_V5,19:37:32,19:25:17,90214,13,0,0
WIL_9268_V5,19:34:53,19:36:11,90215,14,0,0
WIL_9268_V5,19:40:31,19:38:52,90216,15,0,0
WIL_9268_V5,19:40:11,19:33:25,90217,17,0,0
WIL_9268_V5,19:39:23,19:43:49,90406,21,0,0
WIL_9268_V5,19:53:08,19:51:30,90004,24,0,0
WIL_9268_V5,19:49:25,19:58:59,90005,28,0,0
WIL_9268_V5,20:03:03,19:55:07,90006,30,0,0
WIL_9268_V5,20:04:02,20:02:14,90007,33,0,0
WIL_9294_V5,17:45:22,17:55:45,90201,1,0,0
WIL_9294_V5,17:52:27,18:03:03,90202,4,0,0
WIL_9294_V5,18:11:13,18:16:16,90203,8,0,0
WIL_9294_V5,18:14:28,18:21:50,90204,12,0,0
WIL_9294_V5,18:28:06,18:22:55,90205,14,0,0
WIL_9294_V5,18:18:05,18:26:04,90206,16,0,0
WIL_9294_V5,18:29:52,18:23:48,90207,18,0,0
WIL_9294_V5,18:33:38,18:25:08,90208,19,0,0
WIL_9294_V5,18:35:31,18:33:10,90209,21,0,0
WIL_9294_V5,18:40:54,18:38:06,90210,22,0,0
WIL_9294_V5,18:39:51,18:40:59,90211,23,0,0
WIL_9294_V5,18:29:55,18:30:38,90212,24,0,0
WIL_9294_V5,18:32:37,18:45:09,90213,25,0,0
WIL_9294_V5,18:43:29,18:44:19,90214,26,0,0
WIL_9294_V5,18:41:54,18:34:46,90215,27,0,0
WIL_9294_V5,18:45:59,18:35:34,90216,28,0,0
WIL_9294_V5,18:42:02,18:43:29,90217,30,0,0
WIL_9294_V5,18:55:41,19:00:23,90406,34,1,3
WIL_9294_V5,18:59:16,19:04:17,90004,37,1,3
WIL_9294_V5,19:07:55,19:03:02,90005,41,0,0
WIL_9294_V5,19:03:03,19:10:30,90006,43,0,0
WIL_9294_V5,19:15:47,19:18:51,90007,46,0,0
WTR_2372_V5,16:19:36,16:25:17,90406,21,0,0
WTR_2372_V5,16:32:56,16:29:13,90004,24,0,0
WTR_2372_V5,16:28:53,16:33:24,90005,28,0,0
WTR_2372_V5,16:34:48,16:45:47,90006,30,0,0
WTR_2372_V5,16:36:36,16:44:54,90007,33,0,0
WTR_2372_V5,16:54:48,16:52:12,90407,42,0,0
WTR_2372_V5,16:53:25,17:05:13,90410,48,0,0
WTR_2372_V5,16:59:29,16:55:13,90315,51,0,0
WTR_2372_V5,17:01:22,17:11:13,90316,52,0,0
WTR_2372_V5,17:07:50,17:04:15,90317,53,0,0
WTR_2372_V5,17:13:39,17:05:42,90318,54,0,0
WTR_2372_V5,17:10:21,17:05:24,90319,56,0,0
WTR_2372_V5,17:13:45,17:16:18,90320,58,0,0
WTR_2372_V5,17:13:27,17:18:39,90321,59,0,0
WTR_2372_V5,17:16:44,17:24:39,90322,61,0,0
WTR_2372_V5,17:23:17,17:27:48,90323,62,0,0
WTR_2372_V5,17:20:35,17:29:54,90324,63,0,0
WTR_2372_V5,17:36:59,17:33:23,90325,64,0,0
WTR_2372_V5,17:33:04,17:34:37,90326,66,1,3
WTR_2372_V5,17:50:44,17:36:42,90327,68,0,0
WTR_326_V5,06:26:42,06:26:12,90406,19,0,0
WTR_326_V5,06:21:25,06:20:32,90004,22,0,0
WTR_326_V5,06:23:02,06:27:57,90005,26,0,0
WTR_326_V5,06:26:57,06:40:42,90006,28,0,0
WTR_326_V5,06:35:06,06:36:10,90007,31,0,0
WTR_326_V5,06:41:48,06:41:48,90009,37,0,0
WTR_326_V5,06:49:03,06:47:48,90407,40,0,0
WTR_326_V5,06:46:53,06:57:24,90409,44,0,0
WTR_326_V5,06:48:08,06:56:02,90410,46,0,0
WTR_326_V5,07:01:47,06:58:21,90315,49,0,0
WTR_326_V5,07:05:28,07:05:18,90316,50,0,0
WTR_326_V5,07:05:42,06:54:35,90317,51,0,0
WTR_326_V5,07:01:25,07:06:22,90318,52,0,0
WTR_326_V5,07:04:25,07:12:13,90319,54,0,0
WTR_326_V5,07:09:59,07:07:48,90320,56,0,0
WTR_326_V5,07:10:48,07:13:30,90321,57,0,0
WTR_326_V5,07:10:01,07:08:56,90322,59,0,0
WTR_326_V5,07:11:03,07:10:49,90323,60,0,0
WTR_326_V5,07:21:43,07:14:30,90324,61,0,0
WTR_326_V5,07:21:08,07:16:15,90325,62,0,0
WTR_326_V5,07:26:39,07:26:10,90326,64,1,3
WTR_326_V5,07:30:04,07:32:46,90327,66,0,0
WTR_328_V5,06:58:09,06:47:05,90406,19,0,0
WTR_328_V5,06:55:21,06:49:34,90004,22,0,0
WTR_328_V5,07:05:08,07:05:50,90005,26,0,0
WTR_328_V5,07:02:42,07:05:32,90006,28,0,0
WTR_328_V5,07:13:52,07:10:11,90007,31,0,0
WTR_328_V5,07:12:13,07:18:59,90009,37,0,0
WTR_328_V5,07:21:50,07:17:23,90407,40,0,0
WTR_328_V5,07:22:57,07:18:14,90409,44,0,0
WTR_328_V5,07:22:15,07:28:19,90410,46,0,0
WTR_328_V5,07:18:30,07:19:38,90315,49,0,0
WTR_328_V5,07:33:37,07:20:09,90316,50,0,0
WTR_328_V5,07:32:05,07:28:53,90317,51,0,0
WTR_328_V5,07:33:18,07:34:12,90318,52,0,0
WTR_328_V5,07:30:41,07:30:26,90319,54,0,0
WTR_328_V5,07:29:13,07:41:08,90320,56,0,0
WTR_328_V5,07:39:40,07:34:00,90321,57,0,0
WTR_328_V5,07:42:14,07:35:28,90322,59,0,0
WTR_328_V5,07:43:07,07:42:50,90323,60,0,0
WTR_328_V5,07:39:51,07:47:45,90324,61,0,0
WTR_328_V5,07:47:46,07:56:12,90325,62,0,0
WTR_328_V5,07:52:16,07:50:30,90326,64,1,3
WTR_328_V5,08:04:41,08:05:33,90327,66,0,0
WTR_330_V5,07:18:37,07:23:59,90406,19,0,0
WTR_330_V5,07:30:51,07:20:17,90004,22,0,0
WTR_330_V5,07:28:01,07:24:37,90005,26,0,0
WTR_330_V5,07:38:45,07:39:16,90006,28,0,0
WTR_330_V5,07:41:35,07:31:49,90007,31,0,0
WTR_330_V5,07:42:13,07:40:36,90009,37,0,0
WTR_330_V5,07:54:50,07:51:22,90407,40,0,0
WTR_330_V5,07:46:56,07:55:22,90409,44,0,3
WTR_330_V5,07:53:22,07:48:44,90410,46,0,0
WTR_330_V5,08:03:32,08:00:33,90315,49,0,0
WTR_330_V5,07:52:49,08:00:23,90316,50,0,0
WTR_330_V5,08:03:27,07:56:16,90317,51,0,0
WTR_330_V5,08:06:32,08:07:26,90318,52,0,0
WTR_330_V5,07:59:15,08:12:42,90319,54,0,0
WTR_330_V5,08:05:55,08:13:49,90320,56,0,0
WTR_330_V5,08:07:24,08:12:07,90321,57,0,0
WTR_330_V5,08:19:26,08:08:02,90322,59,0,0
WTR_330_V5,08:08:39,08:18:47,90323,60,0,0
